Puan	Yorum
1	Telefon gayet güzel. Samsung C5 ten geçiş yaptım. Şarjı 2 gün rahat gidiyor. Kutudan çıkan şarj aleti 5v 2.4A ile 1 saatte tam dolum yapıyor. Eksik diyebileceğim NFC ve Radyo. Fotoğraf çekimi samsung c5 ten çok daha iyi. Android 8.1 oreo ile geliyor.Samsung un şebeke bulamadığı yerde bile gayet güzel çekiyor. Fiyatına göre alınabilecek en iyi telefon. Alın pişman olmazsınız.
1	Bi arkadaş garanti den bahsetmiş ismi geçen firmayla bizzat canlıcanlı deneyimlemiş biri olarak noktayı koydum.
1	baya araştırıp almıştım çok şükür özellikle 3800mah bataryayla hergün şarj etme derdimden kurtuldum
1	Fiyat uygun hız süper telefon boyutu da gayet iyi kamera konusunda ön kamera vga kamera gibi ama diğer özelliklikler bakımından süper
1	Mavi rengini aldım, çok şık. Açar açmaz ekran dikkatinizi çekiyor, renkler çok canlı, parlaklık çok başarılı. Parmak izi ve yüz tanıma sorunsuz çalışıyor, Kızılötesi IR sayesinde yüz tanıma zifiri karanlık da olsa sizi tanıyor. MIUI gayet hızlı ancak ufak tefek hataları var, çözülür dert değil. Kameraya gelince, tek kelime ile müthiş. Gece çekimleri çok iyi az ışıkta olsa üzmüyor. Ön kamera da fena sayılmaz. Pile gelince, MIUI 10.2 kullanıyorum şuanda, pil ömrü MIUI 9'a göre kısalmış açıkcası. Yazılım iyileştirilirse çözüleceğini düşünüyorum, ancak yine de günü çıkartır. Sesi iyi ancak baslar biraz daha iyi olabilirdi. Fiyatını kesinlikle hak ediyor. - Yasin Hançer
1	Memnun kaldim tsk.
1	Dün aldım arkadaşlar. Dürüst yorum yapacağım. Şarjı sabah akşam oynamazsanız akşama kadar götürüyor ben 3 el pubg mobile ve 4-5 saat sosyal medya ve 1 saat müzik dinledim. Şarjı 15 e düştü. Şu anda şarjda. Yaklaşık 140 dk da fln doluyor çok fazla değil ama az da değil. Kamerası gayet iyi. sonuçta telefon alıyorsunuz profesyonel bir kamera değil. Ve ister gece ister gündüz olsun çekimleri gayet iyi. Dediğim gibi pubg mobile oynuyorum ve hiç kasma donma yok. Isınma max 5 derece artıyor oda yaz olmasına rağmen hissedilmiyor. Hafızası gayet ideal. Sesi temiz ve net çıkıyor ayrıca yüksek. Bu arada yüz okuması var ve iphone x le yarışır parmak izine gerek bile yok yani :D. Ayrıca çok ama çok şık arkadaşlarım ver bi bakim diye diye benden fazla kullandılar. Sonuç olarak bu fiyata net tavsiye ederim.
1	teşekkürler harika ürün sorun yok
1	Gayet ii bi ürün kargo da çok hızlı geldi????
1	7 sene iPhone kullandım, arada çok kısa bir süre android işletim sistemli telefon denedim ama olmadı yine iPhone a geçtim, son zamanlarda telefondan çok fazla netflix, beinconnect, dizileri filmleri seyretmeye başlayınca büyük ekran telefon araştırmaya başladım, iphone8+, note8 ve mate10pro seçeneklerim arasına girdi bütün artıları eksileri kıyasladım ve mate10pro da karar kıldım iyi ki almışım diyorum çok kaliteli geniş ekran, optik zoomlu leica lensli kamera, 4000 Ma pil, 6gb Ram, 128 GB hafıza, yapay zeka inanılmaz sanki birileri sürekli size yardım ediyor ne yapmak istediğinizi anlıyor, bence bu konuşabildiğiniz kameralı harika bir bilgisayar.
1	Telefonu 1 aydır kullanıyorum. Daha önce her markanın her telefonunu kullandım. Xiaomi Mi 8 gerçekten muhteşem bir telefon. kamerasına hayran kaldım. ekran boyutu şarjı şarj olma süresi gücü herşeyi yerinde ve çok iyi. Android 9 güncellemesi geldi ve miu 10.1 şu an. kesinlikle tavsiye ediyorum. gören herkes hayran kalıyor.
1	telefon beklediğimden çok çok güzel çıktı almak isteyenler hiç düşünmeden alabilir iPhone 7 Plas la karsilastirdim aynı özellik hatta note 3 daha hızlı gerçekten çok güzel bir telefon.
1	Bir aydır kullanıyorum telefon efsana kamera yapay zekayla daha efsane görenler markasını sormadan edemiyorlar.
1	urun cok iyi basarili tavsiye edilir. kargo gec yola cıktı onun dısında olumsuzlugu yok: 
1	Tek kelimeyle harika özellikle sarzi aktif kullanımda 2 gün rahat gidiyor kasma ısınma gibi sorunlar yok markası konusunda tereddüt etmeyin bence güvenilir kaliteli bir havası parası çok olan hava cıva peşinde olan iPhone tabiki...
1	1 hafta önce babama aldım.Ozellikle dokunmatigi ve batarya kullanım süresicok iyi . Kamera vasat. Siparis zamaninda iletildi. 
1	Telefon neyse öyle geliyor almanızı tavsiye ederim fiyat performans telefonu gayet güzel.
1	Telefon gerçekten çok güzel. Günümüzde hiçbir garanti işe yaramadığı için ithalatçı garantisi olması önemli değil. Aynı özelliklerde başka bir telefon almaya kalksanız 2500 tlden aşağı yok. Telefonun kamerası fotoğraf konusunda çok iyi ama video konusunda kötü 
1	ürünü 10 gündür kullanıyorum, kamerasının portre moduyla çok güzel fotoğraflar çekebilirsiniz,şarjı 1 günü elimden düşmemesine rağmen rahat çıkarıyor. ısınma, donma v.s sorunlarda yok. telefonun arayüzü temalar v.s çok kullanışlı. şarj adaptörü telefonla geliyor, kulaklık için jak girişide kutuyla geliyor, kutunun içinden kılıfta çıkıyor. kırılmaz nano cam sipariş edebilirsiniz yanında bence.kenarları yukarlak olduğu için normal kırılmaz camlar tam oturmuyor nano cam daha uygun olur. ben genel olarak memnun kaldım telefondan. merak eden ve almak isteyen arkadaşlar tereddüt tmeden alabilirler.
1	cihaz gayet güzel ekranı net kamerası net hızlı tam fiyat performans uyumu var tavsiye ederim...
1	Hepsiburada dan, 1 hafta önce aldım .1 haftalık deneyimim 10uzerinden10. kullanımı gayet rahat. büyük bir cihaz kullanıyor gibi değil.hafif. pili normal kullanımda 1 günü rahat çıkarıyor.ekrana zaten laf yok. insan gözünün gördüğü en yakın renge sahip.hafiza efsane.8gb ram bağzı pc lerde bile yok. 8500 tl fiyat etiketi ise, güzel ülkemin vergi sistemi ve dolar kuru üzerinden değerlendirince normal oluyor. Herkes her şeyi kullanacak diye bir şey yok. her bütçeye uygun cihaz var. Gönül isterki kaliteli her şey ucuz olsun ama dünyanın kuralı bu degil.bu da elimizde olan bir şey değil.bu yüzden cihazın fiyatına b.k atmayı bırakalım .bu cihaz bir başka.bu bircep telefonu degil, cep bilgisayarı...
1	Bunu alırken redmi note 8 pro mu alsam yoksa bunu mu alsam diye çok teredütte kaldım ve en sonunda bu telefonu aldım. İyiki de bunu almışım redmi note 8 proyu geçen gün elime alınca karşılaştırma fırsatım oldu. TELEFONUN + YANLARI+Arka kamerası gerçekten çok güzel. Arkadaşımın Samsung s10e telefonu var. Genel performansı ondan bile iyi.+Ekranı beni çok şaşırttı. Bu fiyatta böyle kaliteli bir ekran asla beklemiyordum.+Telefon çok hızlı. Snapdrsgon 845 kullanan her telefona gerçi çok hızlı denilebilir ama Flyme arayüzü de şu ana kadar stabil çalışıyor.+Telefon çok şık. Amiral gemisi denilen telefonlardan ince ve kasası çerçevesi çok kaliteli.+Hoparlörü çok kaliteli ve yüksek sesli.+Çok hızlı şarj oluyor.TELEFONUN - YANLARI-Telefonda NFC ve kablosuz şarj yok.-Ekrandan parmak izi başarısız. Özellikle telefona cam takarsanız öyle bir özellik yokmjş gibi davranın şifre girmek çok daha basit ve hızlı olur. Veya yüz tanımayı kullanın ama o da düşük ışıkta çalışmıyor veya telefon yatay pozisyondayken.-Telefonun aksesuarları veya yedek parçası neredeyse yok. İnternetten kılıf bulabilirsiniz yine ama ekran kırılınca teknik servise bağlısınız o da ne kadar arkanızda durur şu an için bilemiyorum.-Ekran son çıkan telefonlara göre bir tık daha kolay çiziliyor. Ekran koruyucu kullanmanızda fayda var.-Telefonun su geçirmezliği yok.- yönleri olsa da bu telefonun + yönleri telefonu almaya gayet yeterli bi sebep. Eğer markaya takılmıyorsanız ve çok para vermeden iyi özellikte bir telefon almak istiyorsanız bu telefon tek kelime ile mükemmel. Karşılaştırma açısından Xiaomi Redmi Note 8 Pro'nun kamerasından,ekranından, hızından,işlemci kalitesinden, şıklığından, hafifliğinden çok daha iyi bir telefon. Ama Xiaomi Redmi Note 8 Pro'da da su geçirmezlik, yüksek bir batarya, eğer telefondan çıktı almak istiyorsanız 64 megapixellik kamera ve yetkili servisinin daha iyi olacağını düşündüğüm bir telefon var.
1	Ürün gayet başarılı sayılır. Şarj fotoğraf ve hız bakımından performansı bir çok amiral gemisiyle kıyaslanabilir. Ürün çok özenli bir şekilde ambalajlanmış bir şekilde geldi mağazaya güvenebilirsiniz hızlı kargo herşey için teşekkürler 
1	Urun cok guzel gorunuyo daha yeni aldim doymaya calisiyorum. Fakat estekno satici kargolamayi gec yapiyo alacak arkadaslarin bilgisine
1	Hızlı kargo, teşekkürler.
1	Telefonu 10 gündür kullanıyorum.İyiki almışım dedirten bir telefon. Hızı kamera özellikleri ve kalitesi gerçekten muazzam.Yavaş şarj oluyor ama uzun süre kullanılabiliyor. Bir günü rahatlıkla çıkarır gün sonunda da normal kullanımda %30 dan fazla şarjınız kalır. Parmak izi okuyucusu gayet hızlı. Ön kamerayla portre modu özelliği çok güzel. Ekran gövde oranı çok iyi. Çok büyük bi telefon değil ama 5.9 inç ekran muadillerine göre çok iyi. Bu fiyatıyla gerçekten alınası bir cihaz. Çok iyi bir telefon istiyorsanız ve bu piyasada 3bin 4bin vermek istemiyorsanız ya da veremiyorsanızbenim gibi :  kesinlikle bu telefonu tavsiye ederim.
1	F/P ürünü olduğunu düşünüyorum .
1	Urun ve teslimat cok basarili. Fakat hediye paketi istemistim. Hepsi burada logolu bi paket yapmislar cok kotuydu tavsiye etmem. 
1	Paketli olarak yaklaşık bir hafta içersinde tarafıma ulaştı. Şu anda eşim kullanıyor ve şu anda memnunuz. İleride Allah Kerim. İnşallah bu şekilde devam eder. Teşekkürler 
1	Teşekkürler 
1	Paket orijinal kutusunda geldi. Cihaz mükemmel. Satıcı olarak hepsi buradayı seçtiğime şu ana kadar hiç pişman olmadım.
1	Kargo çok hızlı ürün bir günde elime ulaştı. fiyat olarak çok iyi özellik olarakda abartıldığı gibi değil camerası orta standartlarda ancak hız mükemmel görüntü ve şekil çok iyi bu para ya deger mi diye sorarsanız fazlasıyla deger alacak arakadaşlara tavsiye ederim.
1	Telefon 18.08.2018 de sipariş verdim bugün 19.08.2108 de elime geçti. Bu kadar beklemiyordum gerçekten harika bir cihaz , kamerasıda tatmin edici. Telefonu eşime aldım.Hafıza kapasitesi 64 GB olması tam 4 GB ürünü artı yapan etkenler. Fakat kulaklık olmaması şaşırtıcı. Ayrıca ürün ile birlikte aldığım ekran koruyucu cam kırık geldi , bu konuda paket daha güvenli olarak gönderilebilir.Telefon , kılıf , ve ekran koruyucu aynı kargodageldi memnunum.
1	Kargo sürecinde siknti yaşamadim.orta segment bir telfon.sarj 1.5-2 gün arası gidiyor.dusuk bütçe var ise tavsiye ederim.kamerasi orta seviyede.
1	tüm özellikleri piyasadaki çok satanlardan daha iyisadece aksesuarda sıkıntı yaşayabilirsiniz. ama sanal ortamda onunda çözümü var.
1	Aras kargo harcinde herşeyi beğendim .Telefon tek kelimeyle mükemmel, yüz tanıma özelliği var. Donma, kasma gibi şeyler yok tek eksiği bana göre şarjıydı .
1	Güzel telefon.
1	Ürün 2 gün elime ulaltı huaweı Türkiye garantili ve çok kaliteli sorunsuz telefon ulaştı herkese tavsiye ederim... 
1	tam bir f/p ürünü kesinlikle alınmalı.
1	NORMAL BİR KULLANIM İÇİN BATARYASI ÇOK İYİSES VE GÖRÜNTÜ KALİTESİ GÜZELKULLANIMI ŞIK VE BASİTOYUN OYNAMADIĞIM İÇİN İNTERNET KULLANIMINDA ZATEN TIKANMA YAPMIYORYAZDIĞIM HER ŞEYE CEVAP VEREN HEPSİBURADA VE SELEKT TELEKOMA İLGİLERİ İÇİN TEŞEKKÜRLERDAHA ÖNCE BAZI SORUNLAR YAŞADIĞIM YURTİÇİ KARGO BU SEFER ÇOK İYİ İŞ ÇIKARDI
1	Bu fiyata böylesi yok. Teşekkürler Hepsibuarada. Tesekkürler Mi
1	öncelikle telefonun altın rengini eşime aldım, daha sonra siyah-gri rengini kendime aldım. telefon pil olarak hız olarak piyasada ki 3-4 binlik telefonlardan kat kat daha iyi senelerce iphone kullanmış birisi olarak kesinlikle bu telefonu tavsiye ediyorum.kasa olarak da tahminimden iyi 4-5 sefer düşürmeme rağmen herhangi bir çizik vs ile karşılaşmadım.
1	bu fiyata alınabilecek en güzel telefon
1	tekefonu bugün aldım , şimdilik memnunum yalnız sony kullanıyordum önceden sen çıkışı beni rahatsız etti iki sene . sanki megafonu acıkmış gibi etrafta kim varsa duyuyordu sesi,yeni telefonu bu yüzden aldım , bugün eşim yine karşının sesini tamamen duydum dedi , sesi kıssam bu seferde ben duymuyorum , birteksıkıntı o şimdilik
1	Daha ne olsun...
1	Telefona dair herşey çok iyi kamera, görüntü kalitesi gayet iyi ve hızlı bir telefon. Tek zor kısım ana ekranda olmasını istemediğiniz uygulamalar için ayrı bir iç menü yok herşey ekranda çok uygulama varsa 3 4 bölümlü bir ana ekranınız oluyor aradığınız uygulamayı bulmak için sayfa sayfa geziyorsunuz. Klasör bile yapsanız çok klasör oluyor.Onun dışında android olarak da çok başarılı. 
1	fiyatına göre ideal bir telefon
1	Ürün fiyat performans oranı bataryası iyi gidiyor kamerası ortalama ekran dokunmatiği hızlı alacak kişilere tavsiye ediyorum.
1	iPhoneXdaha kaliteli alüminyum gövde Leica lens çok kaliteli bir telefon trampin teleasi bundan huawei bir efsane
1	Bu ürünü 2011 yılında ilk çıktığında aldım. O günden bu yana hala iş telefonu olarak kullanıyorum ilk iki yıl şarjı 2 hafta kadar gidiyordu fakat batarya eskidikçe doğal olarak süre bir haftaya indi. Tavsiye ederim özellikle iş ve ev telefonu olarak kullanacaklara. Aldığımdan bu yana da hiç batarya değiştirmedim. 
1	çok kaliteli ve şık bir telefon ve hızlı hiç kasmadı diğer malum markalara o kadar para vermeyin bu marka üzerine fazlasını veriyor. pil ömrü çok iyi bekleme süresi 4 gün oldu devamlı kurcalarsam iki gün rahat gidiyor fotoğraf çekim kalitesi çok iyi ve kullanınca öğreniliyor.
1	tlf gercekten cok şık cok guzel hizi iyi batarya cok iyi kolay kolay bitmiyo tek sorun 16 gb hafiza az kargo cok hizli 24 saatte elime ulasti tesekkurler hepsiburada.com
1	1 yıldır kullanıyorum sayısız uygulama oyun yükledim denedim sayısız video fotograf. kalitesi gram değişmedi. hızından kamerasından hala çok memnunum iyiki almışım. tek kötü yanı kulaklıkla müzik dinlemek isteyenler için iyi bir seçim değil çünkü type c dönüştürücü temassizlik yapıyor. Bluetooth kulaklık tavsiye ederim.
1	Ürün de firma da beş yıldızı hakediyor teşekkürler hb
1	çok iyi telefon, teslimatı da çabuk ve sorunsuz gerçekleşti
1	Beklediğim zaman ve kalitede geldi sorunsuz elime ulaştıteşekkürler
1	Ürün ekonomik olduğu için tercih ettik. En iyi fiyat Hepsiburada'da idi. Hemen de kargolandı. Teşekkürler. 
1	Anneler günü hediyemdi gayet hoş güzel .Bu fiyata iyi bir telefon.
1	güzel bir ürün..bir telefondan beklenilen herşey var..kargo ve paketleme güzeldi..teşekkürler..
1	paketleme ve telefon gayet güzel kargo zamanında ve hızlı 
1	Telefonu 1 haftadır kullanıyorum , kamerası çok güzel çekimler yapıyor özellikle bokeh efekti çok başarılı , sanki elimde profesyonel kamera varmiscasina benim çok hoşuma gitti. Ürün güzel paketlenmiş Hepsiburada tarafından ama Aras kargo Adana merkeze 3 günde getirdi gerçekten tebrik ediyorumayrıca şube telefonlarısürekli telesekterde karşında muhatap olabileceğiniz kimse yok meşgul denilip telefonlar kapatılıyor sürekli . Hepsiburada kargo şirketini değiştirmediği sürece müşteri memnuniyeti yerlerde olacaktır
1	Ürünü beğendim, özellikleri güzel
1	ürünü alalı 2 gün oldu, önceden kullandığım telefon lenovo p1 di, çin malı telefonlarda olan bütün özellikler var, gps stabil çalışıyor, ama bildirim simgeleri ust bölümde gözükmüyor, ayarlardan acsanizda olmuyor. whatsapp ta bildirimler gec geliyor. bazen geliyor bazende ekrani acinca mesajlar ardı ardına geliyor. pie guncellemesini de yaptim ama sorun hâlâ var. paraya sıkışık olmasam Huawei mate serisi yada a50 alirdim, elinize alınca bile bunu hissediyorsunuz. Çin mali bütün telefonlarda olan özellikleri ballandıra ballandıra anlatıp satmak yaptıkları sadece
1	Fiyat çok uygun kaliteli alışveriş
1	uzun süredir araştırma yapıyorum. iphone 8 plus- Huawei P20 Pro - Samsung S9 Plus bu 3 cihazı birebir kullandım test ettim neredeyse youtube da izlemediğim karşılaştırma videosu kalmadı. sonuç olarak Samsung S9 Plus ta karar kıldım. Yıllardır İphone kullanıcısıyım ve artık değişim zamanı S9 Plus siparişi verdim. hayırlısı olsun bakalım..
1	1 yılı geçti. Başka yerden almıştım. 1. kat balkondan bahçeye düşürdüm. yolda yere düşürdüm. Devam. Kaya gibi sağlam. Donma yavaşlama yok.
1	Harika bir telefon
1	Kargo zamanında geldi. Telefon güzel. Telefon şarjda iken cızırtı geliyor. Farklı priz kullanmama rağmen aynı problem var. PROBLEMİN GİDERİLMESİNİ İSTİYORUM. 
1	telefon gayet iyi plastik kasa olması ve kolay cizilmesi usb tip c olmamızı kötü yönleri ama gayet iyi bir cihaz parasının hakkını fazlasıyla veriyor
